Unnamed: 0,ID,Play,Q,Away,Away O/D,AwayScore,Home,HomeScore,Home O/D,Offense,Defense,Down,Distance,YdLine,Yards,Success?,Line Yards,RB Yards,PointValue,Player Pos,YdLine2,team_game_drive,drive_play,Play Name,Series #,Series Sequence,Field Position,Gain,Hash,Personnel,Tempo,Shift,Formation,Variation,New Field,Formation Family,Backfield,Motion,R*P,Playcall,Protection,Special,RPO,Family,Family 2,Pass Type,Pass Result,BC REC,BC POS,Blitz,Def Formation,Strength,GN Def,Def Motion,Def Play,# of Backs,# Wide,# TE,Gun_map,PlayType,QBRunDir,RBRunDir,PostRead1,MotionPos,Gun,RunDir,Unit,RunDir2,No Huddle?,Complete?,inc_reason,Dist,ExpectedEP,QB Name,Player Name,FormFamily,LeftWR,RightWR,LeftTE,RightTE
692,4.34E+17,3,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,2,6,21,9,Yes,0,0,0.6732,WR,-21,1,2,"1502 ARKSTOFFvsMIZZOU, Play 002",1,2,-29,9,L,ST,JET,,LOBO,,,3X1,,,R,23,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,C,23,A,,,,,,,1,3,1,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,6,0.5025,Fredi Knighten,J.D. McKissic,3x1,2,1,Fullback,0
704,4.34E+17,4,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,1,10,,0,No,0,0,0,WR,-12,1,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RB,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,10,0.5225,Fredi Knighten,Dijon Paschal,,,,,
699,4.34E+17,5,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,2,10,12,-4,No,-4.8,0.8,-0.3072,QB,-12,1,4,"1502 ARKSTOFFvsMIZZOU, Play 004",1,4,-38,-4,L,ST,,,REX,,,3X1,,ARD,R,4,,,ARC,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,RC,RD,Playside DE,WR,Shotgun,RC,Offense,,,,Not Available,10,0.5225,,Fredi Knighten,3x1,1,2,0,1
697,4.34E+17,6,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,3,14,,19,Yes,0,0,1.5732,WR,-16,1,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,14,0.325,Fredi Knighten,Tyler Trosin,,,,,
693,4.34E+17,7,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,1,10,97,0,No,0,0,0,WR,3,1,6,"1502 ARKSTOFFvsMIZZOU, Play 006",1,6,47,0,L,ST,JET,,LOBO,,,3X1,,,R,23,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,I,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4625,Fredi Knighten,J.D. McKissic,3x1,2,1,Fullback,0
700,4.34E+17,8,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,2,10,97,-6,No,-7.2,1.2,-0.528,QB,3,1,7,"1502 ARKSTOFFvsMIZZOU, Play 007",1,7,47,-6,L,ST,,,REX,,,3X1,,BNC,R,RITA,,,,DRAW,DRAW,,,9,Q,,,,,,,1,3,1,,Run,,LD,Backside DE,RB,Shotgun,,Offense,,,,Not Available,10,0.425,,Fredi Knighten,3x1,1,2,0,1
694,4.34E+17,9,1,Missouri,Def,0,Arkansas State,0,Off,Arkansas State,Missouri,3,16,,3,No,0,0,0.2604,WR,-3,1,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,16,0.0675,Fredi Knighten,J.D. McKissic,,,,,
703,4.34E+17,24,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,25,19,Yes,7.5,11.5,1.4364,RB,-25,2,1,"1502 ARKSTOFFvsMIZZOU, Play 009",2,1,-25,19,L,ST,,,REX,,,3X1,,YODA,R,MATCH HAND 46,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,TE,Shotgun,LB,Offense,,,,Not Available,10,0.55,,Michael Gordon,3x1,1,2,0,1
695,4.34E+17,25,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,,9,Yes,0,0,0.7812,WR,-6,2,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.5475,Fredi Knighten,J.D. McKissic,,,,,
701,4.34E+17,26,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,2,1,97,10,Yes,7,3,0.944,QB,3,2,3,"1502 ARKSTOFFvsMIZZOU, Play 011",2,3,47,10,R,ST,,,RAYON,,,2X2,,,R,XTRA 5,,,ASTRO,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,1,0.5725,,Fredi Knighten,2x2,2,1,0,Fullback
698,4.34E+17,27,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,,0,No,0,0,0,WR,13,2,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,Backide DE,,Shotgun,LB,Offense,,,,Not Available,10,0.5075,Fredi Knighten,Tyler Trosin,,,,,
705,4.34E+17,28,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,2,10,,0,No,0,0,0,,13,2,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,10,0.455,Fredi Knighten,,,,,,
702,4.34E+17,29,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,3,10,87,-1,No,-1.2,0.2,-0.098,QB,13,2,6,"1502 ARKSTOFFvsMIZZOU, Play 014",2,6,37,-1,R,ST,,,LOBO,,,3X1,,YAC,R,XTRA 5,,,ASTRO,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,RC,LB,,TE,Shotgun,RC,Offense,,,,Not Available,10,0.335,,Fredi Knighten,3x1,2,1,Fullback,0
717,4.34E+17,38,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,13,-2,No,-2.4,0.4,-0.1536,RB,-13,3,1,"1502 ARKSTOFFvsMIZZOU, Play 015",3,1,-37,-2,RM,ST,,,LOBO,,,3X1,,,R,MATCH HAND 47,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,3,1,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,10,0.4525,,Michael Gordon,3x1,2,1,Fullback,0
706,4.34E+17,39,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,2,12,,13,Yes,0,0,1.0556,WR,-15,3,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,12,0.2925,Fredi Knighten,J.D. McKissic,,,,,
726,4.34E+17,40,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,2,13,Yes,7.5,5.5,1.1908,RB,-2,3,3,"1502 ARKSTOFFvsMIZZOU, Play 017",3,3,-48,13,R,ST,,,LOBO,,,3X1,,,R,FLOAT 17,,,ASTRO,O/S ZONE,O/S ZONE,,,30,B,,,,,,,1,3,1,,Run,,RD,Backside DE,,Shotgun,RD,Offense,,,,Not Available,10,0.49,,Johnston White,3x1,2,1,Fullback,0
729,4.34E+17,41,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,10,89,0,No,0,0,0,WR,11,3,4,"1502 ARKSTOFFvsMIZZOU, Play 018",3,4,39,0,L,ST,88,,LEON,,,2X2,,,R,27,,,NOD FARGO,O/S ZONE,O/S ZONE,,I,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.515,Fredi Knighten,Blake Mack,2x2,1,2,Fullback,0
718,4.34E+17,42,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,2,10,89,1,No,1,0,0.0972,RB,11,3,5,"1502 ARKSTOFFvsMIZZOU, Play 019",3,5,39,10,L,ST,,,LEON,,,2X2,,,R,SW 25,,,ASTRO,PWR,PWR,,,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.495,,Michael Gordon,2x2,1,2,Fullback,0
709,4.34E+17,44,1,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,3,19,98,-1,No,-1.2,0.2,-0.0892,WR,2,3,7,"1502 ARKSTOFFvsMIZZOU, Play 021",3,7,48,-1,L,ST,,,LT,,,3X1,,YODA,R,47,,,FARGO,PIN PULL,PIN PULL,,,23,A,,,,,,,1,3,1,,Run,?,?,,TE,Shotgun,?,Offense,,,,Not Available,19,0.065,,J.D. McKissic,2x1,1,1,1,0
719,4.34E+17,49,2,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,1,7,57,2,No,2,0,0.2464,RB,43,4,1,"1502 ARKSTOFFvsMIZZOU, Play 022",4,1,7,2,R,ST,,,GANG LT,SPLIT,,UB,,,R,25 ONION,,,,PWR,PWR,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.44,,Michael Gordon,Unbalanced,3,0,Fullback,0
712,4.34E+17,50,2,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,2,5,55,-2,No,-2.4,0.4,-0.2464,QB,45,4,2,"1502 ARKSTOFFvsMIZZOU, Play 023",4,2,5,-2,R,ST,,,GANG LT,,,UB,,YAC,R,XTRA 5,,,,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,RC,LB,,TE,Shotgun,RC,Offense,,,,Not Available,5,0.3925,,Fredi Knighten,Unbalanced,3,0,Fullback,0
716,4.34E+17,51,2,Missouri,Def,3,Arkansas State,0,Off,Arkansas State,Missouri,3,7,,7,Yes,0,0,0.8834,WR,43,4,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.435,Fredi Knighten,Tres Houston,,,,,
720,4.34E+17,57,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,1,10,91,8,Yes,6,2,0.7872,RB,9,5,1,"1502 ARKSTOFFvsMIZZOU, Play 025",5,1,41,8,R,ST,,,LEON,,,2X2,,,R,SWAT 14,,,,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.5425,,Michael Gordon,2x2,1,2,Fullback,0
710,4.34E+17,58,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,2,2,83,3,Yes,3,0,0.3084,WR,17,5,2,"1502 ARKSTOFFvsMIZZOU, Play 026",5,2,33,3,R,ST,,,RAMBO,SPLIT,,3X1,,,R,SWAG 15,,,,CTR,CTR,,,23,A,,,,,,,1,3,1,,Run,,RB,,,Shotgun,RB,Offense,,,,Not Available,2,0.56375,,J.D. McKissic,3x1,1,2,0,Fullback
713,4.34E+17,59,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,1,10,80,0,No,0,0,0,QB,20,5,3,"1502 ARKSTOFFvsMIZZOU, Play 027",5,3,30,0,R,ST,,,RAMBO,SPLIT,,3X1,,,R,4,,,ASTRO,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,RC,Offense,,,,Not Available,10,0.4275,,Fredi Knighten,3x1,1,2,0,Fullback
707,4.34E+17,60,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,2,10,,8,Yes,0,0,0.8576,WR,20,5,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.35,Fredi Knighten,J.D. McKissic,,,,,
714,4.34E+17,61,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,3,2,72,1,No,1,0,0.1108,QB,28,5,5,"1502 ARKSTOFFvsMIZZOU, Play 029",5,5,22,1,R,ST,,,ROCK,BOX,,EMPTY,,YODA,R,25,,,TROUBLE,PWR,PWR,,,9,Q,,,,,,,1,3,1,,Run,LC,RB,,TE,Shotgun,LC,Offense,,,,Not Available,2,0.55875,,Fredi Knighten,3x1,3,0,0,1
727,4.34E+17,63,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,4,1,71,1,Yes,1,0,0.1116,RB,29,5,6,"1502 ARKSTOFFvsMIZZOU, Play 030",5,6,21,1,M,JM,,,LILLY,,,JUMBO,,ROAM,R,84,,,,PWR,PWR,,,30,B,,,,,,,1,1,3,,Run,,LD,Backside DE,,Shotgun,LD,Offense,,,,Not Available,1,0.5525,,Johnston White,?,?,?,?,?
721,4.34E+17,64,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,1,10,70,18,Yes,7.5,10.5,2.1456,RB,30,5,7,"1502 ARKSTOFFvsMIZZOU, Play 031",5,7,20,18,M,ST,,,RAMBO,,,3X1,,,R,MATCH HAND 46,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.395,,Michael Gordon,3x1,1,2,0,Fullback
722,4.34E+17,65,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,1,2,52,-1,No,-1.2,0.2,-0.126,RB,48,5,8,"1502 ARKSTOFFvsMIZZOU, Play 032",5,8,2,-1,R,ST,,,RAMBO,,,3X1,,,R,22,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,3,1,,Run,,LD,Backside DE,,Shotgun,LD,Offense,,,,Not Available,2,0.568333333,,Michael Gordon,3x1,1,2,0,Fullback
733,4.34E+17,66,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,2,3,,0,No,0,0,0,,47,5,9,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,3,0.555,Fredi Knighten,,,,,,
730,4.34E+17,67,2,Missouri,Def,3,Arkansas State,7,Off,Arkansas State,Missouri,3,3,,0,No,0,0,0,WR,47,5,10,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RB,,,Shotgun,RB,Offense,,,,Not Available,3,0.4925,Fredi Knighten,Blake Mack,,,,,
734,4.34E+17,81,2,Missouri,Def,3,Arkansas State,10,Off,Arkansas State,Missouri,1,10,,0,No,0,0,0,,-30,6,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,10,0.4625,Fredi Knighten,,,,,,
708,4.34E+17,85,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,1,10,13,10,Yes,0,0,0.816,WR,-13,7,1,"1502 ARKSTOFFvsMIZZOU, Play 036",7,1,-37,10,LM,ST,,,LEON,,,2X2,,BUZZ,R,27,,,ARC,O/S ZONE,O/S ZONE,,C,23,A,,,,,,,1,3,1,,Run,,RC,,RB,Shotgun,RC,Offense,,,,Not Available,10,0.5475,Fredi Knighten,J.D. McKissic,2x2,1,2,Fullback,0
711,4.34E+17,86,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,1,10,3,5,Yes,4.5,0.5,0.438,WR,-3,7,2,"1502 ARKSTOFFvsMIZZOU, Play 037",7,2,-47,5,R,ST,,,RT,,,2X1,,YODA,R,48,,,ASTRO,SWEEP,SWEEP,,,23,A,,,,,,,1,3,1,,Run,,LC,,TE,Shotgun,LC,Offense,,,,Not Available,10,0.5975,,J.D. McKissic,2x1,1,1,0,1
728,4.34E+17,87,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,2,5,98,3,No,3,0,0.2724,RB,2,7,3,"1502 ARKSTOFFvsMIZZOU, Play 038",7,3,48,3,R,ST,,,RAYON,,,2X2,,BUZZ,R,26,,,ARC,O/S ZONE,O/S ZONE,,,30,B,,,,,,,1,3,1,,Run,RC,LB,,RB,Shotgun,LB,Offense,,,,Not Available,5,0.455,,Johnston White,2x2,2,1,0,Fullback
715,4.34E+17,88,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,3,2,95,5,Yes,4.5,0.5,0.47,QB,5,7,4,"1502 ARKSTOFFvsMIZZOU, Play 039",7,4,45,5,R,ST,,,ROCK,BOX,,EMPTY,,YODA,R,25,,,TROUBLE,PWR,PWR,,,9,Q,,,,,,,1,3,1,,Run,LC,RB,,TE,Shotgun,LC,Offense,,,,Not Available,2,0.545,,Fredi Knighten,3x1,3,0,0,1
731,4.34E+17,89,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,1,10,90,3,No,0,0,0.2916,RB,10,7,5,"1502 ARKSTOFFvsMIZZOU, Play 040",7,5,40,4,M,ST,,,LEO,,,3X1,,BNC,R,LISA,,,,DRAW,DRAW,,C,6,B,,,,,,,1,3,1,,Run,,LC,,RB,Shotgun,LC,Offense,,,,Not Available,10,0.6175,Fredi Knighten,Warren Wand,3x1,2,1,1,0
732,4.34E+17,90,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,2,7,86,5,Yes,4.5,0.5,0.502,RB,13,7,6,"1502 ARKSTOFFvsMIZZOU, Play 041",7,6,36,5,L,ST,JET,,LEO,,,3X1,,,R,12,,,DEUCE,I/S ZONE,I/S ZONE,,,6,B,,,,,,,1,3,1,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,7,0.3925,,Warren Wand,3x1,2,1,1,0
723,4.34E+17,91,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,3,2,81,4,Yes,4,0,0.416,RB,18,7,7,"1502 ARKSTOFFvsMIZZOU, Play 042",7,7,31,3,R,ST,,,RIP,,,2X2,,,R,TOSS 4,,,ARC,PWR READ,PWR READ,,,34,B,,,,,,,1,3,1,,Run,RB,LD,Backside LB,,Shotgun,LD,Offense,,,,Not Available,2,0.5125,,Michael Gordon,2x2,2,1,0,1
725,4.34E+17,92,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,1,10,,0,No,0,0,0,WR,22,7,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.485,Fredi Knighten,Dijon Paschal,,,,,
724,4.34E+17,94,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,2,10,78,7,Yes,5.5,1.5,0.7588,RB,22,7,9,"1502 ARKSTOFFvsMIZZOU, Play 044",7,9,28,7,R,ST,,,RAYON,,,2X2,,BUZZ,R,26,,,ARC,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,,LD,Backside DE,RB,Shotgun,LD,Offense,,,,Not Available,10,0.4325,,Michael Gordon,2x2,2,1,0,Fullback
735,4.34E+17,96,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,1,7,,0,No,0,0,0,TE,43,7,11,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,7,0.5275,Fredi Knighten,Darion Griswold,,,,,
738,4.34E+17,97,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,2,7,,2,No,2,0,0.2464,QB,43,7,12,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LC,LD,Playside DE,,Shotgun,LC,Offense,,,,Not Available,7,0.4475,,Fredi Knighten,,,,,
741,4.34E+17,99,2,Missouri,Def,10,Arkansas State,10,Off,Arkansas State,Missouri,3,5,,5,Yes,0,0,0.637,WR,45,7,13,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LD,,Backside LB,,Shotgun,,Offense,,,,Not Available,5,0.4825,Fredi Knighten,Tres Houston,,,,,
743,4.34E+17,108,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,1,10,31,3,No,3,0,0.1956,RB,-30,8,1,"1502 ARKSTOFFvsMIZZOU, Play 049",8,1,-19,4,R,ST,,,RAYON,,,2X2,,,R,SWAT 15,,,,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.54,,Michael Gordon,2x2,2,1,0,Fullback
744,4.34E+17,109,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,2,7,27,0,No,0,0,0,RB,-27,8,2,"1502 ARKSTOFFvsMIZZOU, Play 050",8,2,-23,0,L,ST,,,RAMBO,,,3X1,,,R,FLOAT 16,,,,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,7,0.265,,Michael Gordon,3x1,1,2,0,Fullback
742,4.34E+17,110,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,3,7,,11,Yes,0,0,0.7788,WR,-27,8,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.225,Fredi Knighten,Tres Houston,,,,,
739,4.34E+17,111,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,1,10,16,-4,No,-4.8,0.8,-0.2944,QB,-16,8,4,"1502 ARKSTOFFvsMIZZOU, Play 052",8,4,-34,-4,R,ST,,,RAYON,,,2X2,,,R,SWAT 15,,,,CTR,CTR,,,9,Q,,,,,,,1,3,1,,Run,RC,RD,Playside DE,,Shotgun,RC,Offense,,,,Not Available,10,0.44,,Fredi Knighten,2x2,2,1,0,Fullback
752,4.34E+17,112,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,2,14,20,3,No,3,0,0.2196,RB,-20,8,5,"1502 ARKSTOFFvsMIZZOU, Play 053",8,5,-30,3,R,ST,,,RAMBO,,,3X1,,,R,MATCH HAND 46,,,ASTRO,PIN PULL,PIN PULL,,,30,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,14,0.21625,,Johnston White,3x1,1,2,0,Fullback
737,4.34E+17,113,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,3,11,,0,No,0,0,0,WR,-17,8,6,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,11,0.425,Fredi Knighten,Tyler Trosin,,,,,
750,4.34E+17,123,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,1,10,44,0,No,0,0,0,WR,-44,9,1,"1502 ARKSTOFFvsMIZZOU, Play 055",9,1,-6,0,L,ST,,,LOBO,,,3X1,,,R,23,,,GHOST,I/S ZONE SPLIT,I/S ZONE SPLIT,,I,,,,,,,,,1,3,1,,Run,RC,LD,,,Shotgun,LD,Offense,,,,Not Available,10,0.4425,Fredi Knighten,Dijon Paschal,3x1,2,1,Fullback,0
745,4.34E+17,124,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,2,10,44,-5,No,-6,1,-0.254,RB,-44,9,2,"1502 ARKSTOFFvsMIZZOU, Play 056",9,2,-6,-5,L,ST,,,LEON,,,2X2,,,R,SWAP 14,,,,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.5025,,Michael Gordon,2x2,1,2,Fullback,0
753,4.34E+17,125,3,Missouri,Def,10,Arkansas State,17,Off,Arkansas State,Missouri,3,15,49,4,No,4,0,0.2016,RB,-49,9,3,"1502 ARKSTOFFvsMIZZOU, Play 057",9,3,-1,4,M,ST,,,RAMBO,,,3X1,,,R,22,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,30,B,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,15,0.381666667,,Johnston White,3x1,1,2,0,Fullback
746,4.34E+17,135,3,Missouri,Def,17,Arkansas State,17,Off,Arkansas State,Missouri,1,10,10,-2,No,-2.4,0.4,-0.1584,RB,-10,10,1,"1502 ARKSTOFFvsMIZZOU, Play 058",10,1,-40,-2,R,ST,,,LEO,,,3X1,,YODA,R,MATCH HAND 47,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,TE,Shotgun,LB,Offense,,,,Not Available,10,0.545,,Michael Gordon,3x1,2,1,1,0
751,4.34E+17,136,3,Missouri,Def,17,Arkansas State,17,Off,Arkansas State,Missouri,2,12,12,-9,No,-10.8,1.8,-0.6732,WR,-12,10,2,"1502 ARKSTOFFvsMIZZOU, Play 059",10,2,-38,-9,L,ST,,,LT,,,3X1,,YODA,R,ORANGE 49,,,,TRK,TRK,,,84,L,,,,,,,1,3,1,,Run,?,?,,TE,Shotgun,?,Offense,,,,Not Available,12,0.2375,,Dijon Paschal,2x1,1,1,1,0
740,4.34E+17,137,3,Missouri,Def,17,Arkansas State,17,Off,Arkansas State,Missouri,3,21,,-9,No,0,0,-0.6084,QB,-21,10,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,RD,Playside DE,,Shotgun,RC,Offense,,,,Not Available,21,0.015,,Fredi Knighten,,,,,
736,4.34E+17,148,3,Missouri,Def,24,Arkansas State,17,Off,Arkansas State,Missouri,1,10,18,7,Yes,0,0,0.5348,WR,-18,11,1,"1502 ARKSTOFFvsMIZZOU, Play 061",11,1,-32,22,L,ST,,,LOBO,,,3X1,,,R,23,,,BUBBLE,I/S ZONE SPLIT,I/S ZONE SPLIT,,C,23,A,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.3995,James Tabary,J.D. McKissic,3x1,2,1,Fullback,0
749,4.34E+17,149,3,Missouri,Def,24,Arkansas State,17,Off,Arkansas State,Missouri,1,10,,0,No,0,0,0,WR,4,11,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.475,James Tabary,Dijon Paschal,,,,,
747,4.34E+17,150,3,Missouri,Def,24,Arkansas State,17,Off,Arkansas State,Missouri,2,10,96,1,No,1,0,0.0916,RB,4,11,3,"1502 ARKSTOFFvsMIZZOU, Play 063",11,3,46,1,L,ST,,,LOBO,,,3X1,,BUZZ,R,23,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,3,1,,Run,RC,LB,Backside DE,RB,Shotgun,LB,Offense,,,,Not Available,10,0.435,,Michael Gordon,3x1,2,1,Fullback,0
755,4.34E+17,151,4,Missouri,Def,24,Arkansas State,17,Off,Arkansas State,Missouri,3,9,,1,No,1,0,0.0924,QB,5,11,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RB,RD,Playside DE,,Shotgun,RB,Offense,,,,Not Available,9,0.3175,,James Tabary,,,,,
